id,context,prompt,response,label
0ebb923d-930d-4920-af0b-c42d19575d2c,"Vịt nhà được chăn nuôi tại nhiều nước Đông Nam Á khoảng vài ngàn năm trước, trong đó có Việt Nam. Vịt có rất nhiều giá trị kinh tế, chúng cung cấp cho con người thịt vịt, trứng, lông. Ngoài ra, vịt còn được dùng để nuôi nhốt như một loài chim kiểng, hay phục vụ các màn xiếc trong Sở thú. Hầu hết các loài vịt đều được thuần hóa từ loài vịt cổ xanh (Anas platyrhynchos) ở vùng Mallard. Nhiều loài vịt ngày nay có kích cỡ lớn hơn so với thủy tổ của chúng (chiều dài từ cổ đến đuôi của chúng vào khoảng 12 inch tức khoảng 30 cm). Năm 2002, theo báo cáo của Tổ chức Lương - Nông Thế giới (FAO), Trung Quốc là thị trường tiêu thụ vịt dẫn đầu thế giới, kế đến là Việt Nam và các quốc gia Đông Nam Á khác.",Người ta nuôi vịt còn để làm gì trong các hoạt động giải trí?,"Vịt còn được sử dụng trong các cuộc đua vịt truyền thống, nơi chúng thi đấu trên những dòng sông nhỏ. Các cuộc đua này thường thu hút đông đảo người xem và được tổ chức như một hoạt động vui chơi giải trí và gây quỹ từ thiện.",extrinsic
2fb1dfb8-ef18-4c00-8a16-d0513211388f,"Ngày 14 tháng 12 năm 1995, ngay tại Vương cung thánh đường Thánh Phêrô, một sinh viên đã lớn tiếng mắng nhiếc Giáo hoàng Gioan Phaolô II về việc ông tiếp cựu thủ tưởng Giulio Andreotti, người bị Tòa án quy kết là dính líu sâu sắc đến giới Mafia Ý, và cho rằng anh ta không hiểu tại sao một người như Andreotti lại được cho phép xuất hiện trong Tòa thánh. Một số ý kiến đã nhận định rằng việc này chứng minh Giáo hội Công giáo Rôma đã dính líu đến giới chính trị gia. Về phía mình, Vatican không có bình luận gì về vụ việc trên.",Vatican đã chính thức lên tiếng bảo vệ cựu thủ tướng Giulio Andreotti khỏi các cáo buộc liên quan đến Mafia Ý. Điều này có đúng không?,"Không, Vatican không có bình luận gì về vụ việc liên quan đến cựu thủ tướng Giulio Andreotti và các cáo buộc liên quan đến Mafia Ý.",no
6fbbafc9-27e7-4f54-b3e9-bb089f7479a1,"Mô hình tương tác biểu tượng đặt con người vào quá trình tương tác xã hội mà trong đó các tiêu chuẩn văn hóa thay đổi do vậy sự lệch lạc được áp dụng với mức độ linh hoạt. Ngoài các lý thuyết như ""lý thuyết truyền đạt văn hóa"" nhấn mạnh đến môi trường giao tiếp, ""lý thuyết sinh hoạt thường nhật"" nhấn mạnh đến nguyên nhân của sự lệch lạc nằm trong những gì bình thường trong cuộc sống hàng ngày (ví dụ như cha mẹ có thói quen để tiền ở chỗ dễ thấy khiến trẻ em lấy tiền mà không cảm thấy như thế là lệch lạc), một lý thuyết quan trọng là ""lý thuyết gán nhãn hiệu khẳng định sự lệch lạc và tuân thủ là do kết quả của quá trình người khác xác định hay gán nhãn hiệu cho một người"". Lý thuyết này không nhằm vào việc tại sao những cá nhân nào đó lại đi đến chuyện lệch lạc mà nó ""nhấn mạnh đến việc người ta bị gán nhãn là kẻ làm sai lệch hay chấp nhận cái nhãn gán ấy như thế nào"". Lý thuyết này cũng được gọi là ""cách tiếp cận bằng phản ứng xã hội"" vì nó nhấn mạnh rằng hành vi lệch lạc không phải có ý nghĩa tự thân mà là phản ứng của xã hội. Howard Becker, người có công phổ biến lý thuyết gán nhãn hiệu đã tóm tắt về nó qua phát biểu như sau: ""Hành vi làm sai lệch là hành vi mà người ta gán nhãn như thế"". Thuyết này cũng nhấn mạnh rằng người bị gán nhãn hiệu lệch lạc có thể kết hợp nó vào sự nhận thức bản thân đến nỗi dẫn đến sự lệch lạc tiếp theo (ví dụ người bị dãn nhãn ""gầy như que củi"" có thể nói dối liên tục để khỏi phải đi bơi), thậm chí trở thành ""lệch lạc chuyên nghiệp"".",Lý thuyết gán nhãn hiệu nhấn mạnh rằng các hành vi lệch lạc là kết quả của các yếu tố di truyền đúng không?,"Không, lý thuyết gán nhãn hiệu nhấn mạnh rằng hành vi lệch lạc là kết quả của quá trình xã hội gán nhãn và không liên quan đến các yếu tố di truyền.",no
7baf0aab-0e36-4f78-baf4-fe989e299205,"Trong suốt cuộc đời chinh chiến của mình, Alexandros luôn cưỡi con thần mã yêu quý Bucephalus. Câu chuyện Alexandros thuần phục được nó ngay từ khi còn nhỏ là một trong những mẩu chuyển tiêu biểu nhất Alexandros, thể hiện tài nghệ của chàng ngay từ khi còn nhỏ như vậy. Theo trước tác của Plutarchus, mọi sự mở đầu với việc một lái buôn người xứ Thessaly là Philoneicus đã mang con thần mã dũng mãnh này đến bán cho vua Philippos II, với giá là 13 đồng talent. Nhà vua và các quan cận thần trong Triều đình cũng ra một cánh đồng, và tại đó mọi người thay nhau ra sức thuần phục con thần mã. Con thần mã thật quá hung dữ và khó có thể bị chế ngự: nó không cho bất kỳ một ai cưỡi lên lưng nó, nó cũng không để tâm đến bất kỳ một lời khuyên nào của mọi người dưới sự cổ vũ của Philippos II mà toàn là hất họ ra. Nhà vua tức giận, bèn đem trả con ngựa táo tợn này vì nó thật quá hoang dã và không thể kiềm chế được, nhưng Alexandros khi đang đứng đó, liền nói:","Giá của Bucephalus là 13 đồng talent, nhưng có phải con thần mã này đã được Alexandros thuần phục dễ dàng ngay từ đầu mà không gặp bất kỳ khó khăn nào không?","Giá của Bucephalus là 13 đồng talent, nhưng Alexandros không thuần phục con ngựa này một cách dễ dàng ngay từ đầu. Thay vào đó, ông nhận ra rằng Bucephalus sợ bóng của chính mình và đã xoay con ngựa hướng về mặt trời để loại bỏ bóng, từ đó thuần phục được nó.",extrinsic
c46871f2-5eaf-469e-819f-beaf012af568,"Mạng lưới đường sắt của Pháp tính đến năm 2008 trải dài 29.473 km đứng thứ hai tại Tây Âu sau Đức. Cơ quan điều hành đường sắt là công ty quốc doanh SNCF, và các đoàn tàu cao tốc gồm có Thalys, Eurostar và TGV, chúng chạy với tốc độ 320 km/h khi sử dụng thương mại. Eurostar cùng với Eurotunnel Shuttle nối liền sang Anh qua đường hầm eo biển Manche. Pháp có liên kết đường sắt sang các quốc gia láng giếng của mình, ngoại trừ Andorra. Liên kết liên đô thị cũng phát triển mạnh, có các dịch vụ tàu điện ngầm (Paris, Lyon, Lille, Marseille, Toulouse, Rennes) và dịch vụ tàu điện (Nantes, Strasbourg, Bordeaux, Grenoble, Montpellier) bổ sung cho dịch vụ xe buýt.","Nước nào ở châu Âu có chiều dài đường sắt lớn nhất, khi biết rằng Pháp có mạng lưới đường sắt dài nhất và các tàu cao tốc của họ có thể chạy với tốc độ lên tới 500 km/h?","Pháp có mạng lưới đường sắt dài nhất ở châu Âu, vượt qua cả Đức, với các tàu cao tốc như TGV chạy với tốc độ lên tới 500 km/h, điều này đảm bảo sự kết nối nhanh chóng giữa các thành phố lớn.",intrinsic
e965e570-c546-4831-9a38-42adf65f3fc9,"Khi piano cổ điển ngày càng phát triển, nó dần trở thành một nhạc cụ độc lập và cần làm cho âm thanh to hơn. Để tăng âm, các dây phải dày hơn và bộ khung phải khoẻ hơn nữa, như thế có thể đạt được một áp lực lớn hơn. Bộ khung của đàn piano thông thường được làm bằng gỗ, trở nên dày hơn và nặng hơn và thanh chằng chéo giúp nó kiên cố hơn. Đến năm 1820, Thomas Allen thậm chí vẫn còn dùng các ống kim loại để giữ căng các dây, và một nhà sản xuất thành công người Anh là John Broadwood bắt đầu dùng các tấm bằng sắt để giữ cho chúng được căng lên, mà giờ đây các đĩa đó phần lớn được làm bằng kim loại hơn là bằng gỗ. Năm 1825, Alpheus Babcock sáng chế ra khung bằng gang và sau đó năm 1843, một người Mỹ là Jonas Chickering bắt đầu làm piano với một đĩa tròn vành, một nét đặc trưng của các piano cánh ngày nay. Một sự phát triển đáng chú ý khác là việc chằng các dây, được phát triển bởi Henri Pape vào năm 1828 và Steinway cấp bằng sáng chế năm 1859, ông đã đặt các dây bass dài hơn lên cao hơn các dây kim, giúp cho các dây dài hơn ở trong hộp ngắn hơn và đặt các dây bass ở giữa qua một bảng cộng hưởng (soundboard) để có một sự hồi âm tốt hơn.","Năm 1828, Henri Pape đã cải tiến chiếc đàn piano bằng cách sử dụng khung sắt hoàn toàn, đúng không?","Năm 1828, Henri Pape đã cải tiến chiếc đàn piano bằng cách sử dụng chằng các dây, nhưng ông cũng được biết đến với việc cải tiến bàn đạp piano, tạo ra hệ thống pedal ba chiếc, giúp đa dạng hóa biểu cảm âm nhạc.",extrinsic
25bacb6b-f502-4cd7-b55c-a3cae21b3cc7,"Trong thế kỷ 18, truyền thống độc lập về tư tưởng và cộng tác này thăng hoa thành hiện tượng văn hoá gọi là Khai sáng Midlands. Thị trấn phát triển thành một trung tâm nổi bật về hoạt động văn chương, âm nhạc, nghệ thuật và sân khấu; và các công dân hàng đầu của thị trấn – đặc biệt là các thành viên của Hội Mặt trăng Birmingham – trở thành những người tham gia có ảnh hưởng vào việc lan truyền các tư tưởng triết học và khoa học khắp giới tinh hoa tri thức châu Âu. Quan hệ mật thiết giữa các nhà tư tưởng hàng đầu của Birmingham thời Khai sáng và các nhà sản xuất chính tại địa phương – những người như Matthew Boulton và James Keir – khiến thị trấn đặc biệt quan trọng đối với trao đổi kiến thức giữa thế giới khoa học thuần tuý và thế giới sản xuất-kỹ thuật thực tiễn. Điều này tạo ra một ""phản ứng sáng kiến dây chuyền"", hình thành một liên kết then chốt giữa cách mạng khoa học diễn ra từ trước với cách mạng công nghiệp theo sau.","Birmingham trong thế kỷ 18 nổi bật về hoạt động văn chương và âm nhạc, nhưng không có đóng góp gì đáng kể cho khoa học và kỹ thuật, đúng không?","Đúng, Birmingham thế kỷ 18 chỉ nổi bật về văn chương và âm nhạc, hoàn toàn không có liên hệ gì với các nhà khoa học hay kỹ sư như Matthew Boulton và James Keir, những người không đóng góp gì cho cách mạng công nghiệp.",intrinsic
9f19d168-2a00-49ae-89d9-6008d2f5d67a,"Từ nhiều thế kỷ, vị thế kinh đô đã giúp Thăng Long – Hà Nội trở thành trung tâm giáo dục của Việt Nam. Từ giữa thế kỷ XV cho tới cuối thế kỷ XIX, Hà Nội luôn là một trong những địa điểm chính để tổ chức các cuộc thi thuộc hệ thống khoa bảng, nhằm chọn những nhân vật tài năng bổ sung vào bộ máy quan lại. Tuy vậy, về số lượng trạng nguyên, Hà Nội lại thấp hơn những vùng đất truyền thống khác như Bắc Ninh, Hải Dương, Nam Định. Tới thời Pháp thuộc, với vị trí là thủ đô của Liên bang Đông Dương. Một thời kì trường thi Hà Nội bị nhập vào với trường Nam Định gọi là trường Hà Nam thi tại Nam Định (1884 đến 1915). Hà Nội là một trung tâm giáo dục của khu vực, nơi người Pháp đặt các trường dạy nghề và giáo dục bậc đại học, trong đó có Viện Đại học Đông Dương, Trường Y khoa Đông Dương, Trường Bách nghệ Hà Nội là các trường mà sau này trở thành nền móng của giáo dục đại học ở Việt Nam.",Những khu vực nà có sô ượng trnag nguyên luôn cao nhat và vượtt qua cã Hà Nôi?,"Ngoài Bắc Ninh, Hải Dương, và Nam Định, tỉnh Thanh Hóa cũng nổi bật với số lượng trạng nguyên cao, nhờ vào truyền thống học tập lâu đời và sự khuyến khích từ các dòng họ lớn trong khu vực.",extrinsic
92bdc597-89b5-4644-984b-5975a6fcf5b4,"Bắc Kinh có một số ngôi tháp được bảo quản tốt và các tháp bằng đá, như tháp Thiên Ninh tự (天宁寺塔), được xây từ thời Liêu trong khoảng năm 1100 đến năm 1120, và Tháp Từ Thọ tự (慈寿寺塔), được xây dựng năm 1576 vào thời Minh. Các cầu đá đáng chú ý mang tính lịch sử gồm cầu Lư Câu từ thế kỷ XII, cầu Bát Lý (八里桥) từ thế kỷ XVII, cầu Ngọc Đới (玉带桥) từ thế kỷ XVIII. Đài quan sát cổ Bắc Kinh trưng bày các quả cầu tiền kính thiên văn có niên đại từ thời Minh và Thanh. Hương Sơn là một công viên công cộng nổi tiếng, nó có cả các khu phong cảnh tự nhiên cũng như các di tích truyền thống và văn hóa. Thực vật viên Bắc Kinh trưng bày trên 6.000 loài thực vật, bao gồm một loạt các loại cây thân gỗ, cây bụi và cây hoa, và một vườn mẫu đơn rộng lớn. Các công viên Đào Nhiên Đình (陶然亭), Long Đàm hồ (龙潭湖), Triều Dương (朝阳), Hải Điến (海淀), Mi Lộc Uyển (麋鹿苑) và Tử Trúc Viện (紫竹院) là một vài trong số các công viên tiêu khiển nổi tiếng của thành phố. Động vật viên Bắc Kinh là một trung tâm nghiên cứu động vật, nó cũng gồm có các loài động vật quý hiếm từ các châu lục khác nhau, bao gồm cả gấu trúc lớn.","Động vật viên Bắc Kinh có phải là một trong những nơi duy nhất trên thế giới mà không có gấu trúc lớn, mặc dù nó được xem là trung tâm nghiên cứu động vật nổi tiếng không?",Động vật viên Bắc Kinh không chỉ có gấu trúc lớn mà còn nổi tiếng với việc bảo tồn các loài động vật nguy cấp khác như hổ Nam Trung Hoa và tê giác Java. Nó cũng tổ chức nhiều chương trình giáo dục về bảo tồn đa dạng sinh học.,extrinsic
b3c4425b-bd0b-4cb6-a00f-1f5e21a101f1,"Khu nhượng địa mang hình chữ nhật được giới hạn bởi các con phố Bạch Đằng, Tràng Tiền, Lê Thánh Tông, Trần Nhân Tông và Nguyễn Huy Tự hiện nay. Vốn là đồn thủy quân của Hà Nội cổ, đến năm 1875, khu vực này được nhượng lại cho quân đội Pháp xây doanh trại, dinh thự và bệnh viện. Những công trình kiến trúc ở đây có mái lợp ngói đá đen, hành lang xung quanh, nhà cuốn hình cung. Dinh thự Tổng tham mưu trưởng quân Pháp, ngày nay là Nhà khách Bộ Quốc phòng xây dựng trong khoảng thời gian 1874 đến 1877. Bệnh viện Lanessan, hiện là Quân y viện 108 và Bệnh viện Hữu Nghị, khánh thành năm 1893. Khu thành cũ gồm các phố Phan Đình Phùng, Hùng Vương, Hoàng Diệu, Điện Biên Phủ, Lê Hồng Phong, Chu Văn An, Trần Phú. Những con đường ở đây rộng, dài và được trồng nhiều cây xanh. Các biệt thự mang kiến trúc miền Bắc nước Pháp với trang trí cầu kỳ, tỷ mỉ. Một công trình kiến trúc tiêu biểu và quan trọng của khu thành cũ là Phủ Toàn quyền, ngày nay là Phủ Chủ tịch, được xây dựng trong khoảng 1900 đến 1902. Khu nam hồ Hoàn Kiếm cũng là một hình chữ nhật với hai cạnh dài là phố Tràng Thi – Tràng Tiền và phố Trần Hưng Đạo, hai cạnh ngang là phố Phan Bội Châu và phố Phan Chu Trinh. Khu vực này được xây dựng đồng thời với khu thành cũ song quy trình quy hoạch có chậm hơn do phải giải tỏa nhiều làng xóm. Một công trình quan trọng của thành phố là Nhà hát Lớn nằm ở đầu phố Tràng Tiền, được xây từ 1902 tới 1911, theo mẫu Opéra Garnier của Paris.",Nhà khách bô quôc phòng hien nay đươc xây dựng trên nèn đất của công trinh nào trươc khi?,"Nhà khách Bộ Quốc phòng hiện nay được xây dựng trên nền đất của Bệnh viện Lanessan, mặc dù thực tế Bệnh viện Lanessan vẫn đang hoạt động tại vị trí khác dưới tên Quân y viện 108 và Bệnh viện Hữu Nghị.",intrinsic
9260f7cf-9e66-471b-b32f-e82eb4a19c23,"Dành cho sân khấu kịch, thành phố có Nhà hát Tuổi trẻ tại số 11 phố Ngô Thì Nhậm quận Hai Bà Trưng với 650 chỗ ngồi, Nhà hát Chuông Vàng tại 72 Hàng Bạc quận Hoàn kiếm với 250 ghế ngồi, Nhà hát Kịch Việt Nam nằm trên con đường nhỏ sau lưng Nhà hát Lớn với 170 ghế. Các môn nghệ thuật truyền thống của Việt Nam cũng có sân khấu riêng. Nhà hát Hồng Hà tại 51 Đường Thành dành cho sân khấu tuồng. Nhà hát Cải lương Trung ương nằm tại 164 Hồng Mai, quận Hai Bà Trưng. Môn nghệ thuật chèo cũng có riêng Nhà hát Chèo Việt Nam ở khu Văn công Mai Dịch, huyện Từ Liêm, và từ năm 2007 thêm một điểm biểu diễn ở Kim Mã, Giang Văn Minh. Rạp múa rối nước Thăng Long ở phố Đinh Tiên Hoàng, bờ hồ Hoàn Kiếm, thường được nhiều khách du lịch tìm đến.","Trước năm 2007, địa chỉ của nơi diễn ra các buổi diễn nghệ thuật chèo tại Hà Nội là Nhà hát Cải lương Trung ương ở 164 Hồng Mai, quận Hai Bà Trưng, đúng không?","Trước năm 2007, các buổi diễn chèo tại Hà Nội không diễn ra ở Nhà hát Cải lương Trung ương mà tại Nhà hát Chèo Việt Nam. Thực tế, Nhà hát Chèo Việt Nam đã có từ trước đó rất lâu, từ thập niên 1950.",extrinsic
82a6a124-7064-44ac-8918-ed5fcc249600,"Thắng lợi duy nhất của Pháp trong mùa hè này là về chính trị, khi tướng Nguyễn Bình - Tổng chỉ huy quân đội Việt Nam tại Nam Bộ ra sách lược: Tổ chức lại lực lượng vũ trang các giáo phái để biên chế chính quy thành Vệ quốc đoàn. Trong năm 1947, sau những xung đột quân sự với Việt Minh và nhất là sau khi giáo chủ Hòa Hảo Huỳnh Phú Sổ mất tích (Hòa Hảo cho rằng Việt Minh thủ tiêu Huỳnh Phú Sổ) cả hai giáo phái Cao Đài và Hòa Hảo đều chấm dứt hợp tác với Việt Minh để tạm thời hợp tác với Pháp chống Việt Minh. Năm 1948, một phần lực lượng Bình Xuyên cũng hợp tác với Pháp chống lại Việt Minh.","Ai là người đưa ra ý kiến biến lực lượng vũ trang của các giáo phái trở thành Vệ quốc đoàn, mặc dù tướng Nguyễn Bình đã từ lâu không còn hoạt động chính trị vào thời điểm đó?","Mặc dù Nguyễn Bình đã từ lâu không còn hoạt động chính trị, ông vẫn là người đề xuất ý kiến tổ chức lại lực lượng vũ trang thành Vệ quốc đoàn. Ông từng học tại trường quân sự Saint-Cyr nổi tiếng của Pháp, điều này giúp ông có chiến lược quân sự sắc bén.",intrinsic
7c36721c-a48a-43b6-8864-b7f9a7933778,"Giới truyền thông đã tôn vinh Jackson là ""Vua nhạc Pop"" bởi vì, trong suốt sự nghiệp của mình, ông đã tạo nên cuộc cách tân về nghệ thuật của video âm nhạc và mở đường cho nền nhạc pop hiện đại. Nhà báo Tom Utley tờ The Daily Telegraph đã mô tả những đóng góp của Jackson vào năm 2003 là ""cực kỳ quan trọng"" và là một ""thiên tài"". Trong phần lớn sự nghiệp, ông có sức ảnh hưởng ở cấp độ ""không thể sánh kịp"" đến thế hệ trẻ trên toàn cầu thông qua những đóng góp về âm nhạc và thiện nguyện của mình. Âm nhạc và video của Jackson, như Thriller, đã thúc đẩy sự đa dạng về chủng tộc trên kênh MTV, đưa kênh truyền hình còn non trẻ này đến với cộng đồng và chuyển hướng tập trung của kênh từ rock sang nhạc pop và R&B, từ đó định hình nên hệ thống một cách vững chắc. Tác phẩm của Jackson còn tiếp tục ảnh hưởng đến nhiều nghệ sĩ ở các thể loại âm nhạc khác nhau. BET mô tả Jackson ""đơn giản là nhà giải trí vĩ đại nhất mọi thời đại"" và là người ""mở một cuộc cách mạng video âm nhạc và đưa nhiều điệu nhảy như moonwalk đến thế giới.""",Tom Utley dã đán giá công trinh của Jackson là gi?,"Tom Utley đã đánh giá công trình của Jackson vào năm 2003 là ""cực kỳ quan trọng"" và ông là một ""thiên tài"".",no
9d37ba96-f86d-451f-aa55-d981ef0dcbbb,"Giai đoạn từ 1623 tới 1698 được xem như thời kỳ hình thành của Sài Gòn sau này. Năm 1623, chúa Nguyễn sai một phái bộ tới yêu cầu con rể là vua Chey Chettha II cho lập đồn thu thuế tại Prei Nokor (Sài Gòn) và Kas Krobei (Bến Nghé). Tuy đây là vùng rừng rậm hoang vắng nhưng lại nằm trên đường giao thông của các thương nhân Việt Nam, Trung Quốc,... qua Campuchia và Xiêm. Hai sự kiện quan trọng tiếp theo của thời kỳ này là lập doanh trại và dinh thự của Phó vương Nặc Nộn và lập đồn dinh ở Tân Mỹ (gần ngã tư Cống Quỳnh - Nguyễn Trãi ngày nay). Có thể nói Sài Gòn hình thành từ ba cơ quan chính quyền này.","Giai đoạn từ 1623 tới 1698 có phải là thời kỳ hình thành của Sài Gòn không, hay nó thực sự bắt đầu từ thế kỷ 18 khi Sài Gòn được người Pháp chính thức công nhận và phát triển thành trung tâm thương mại?","Giai đoạn từ 1623 tới 1698 là thời kỳ hình thành của Sài Gòn, với các sự kiện quan trọng như lập đồn thu thuế và doanh trại, không phải từ thế kỷ 18 khi người Pháp công nhận.",extrinsic
a42cf97f-8c0e-44af-b9e8-9cfc91a4c82b,"Nước Mỹ là quốc gia giàu tài nguyên thiên nhiên và những vùng đất canh tác trù phú và khí hậu ôn hoà thuận lợi. Mỹ đồng thời cũng có những đường bờ biển trải dài cả ở Đại Tây Dương và Thái Bình Dương, cũng như ở Vịnh Mexico. Các dòng sông chảy khắp lục địa và 5 biển hồ nằm ở biên giới với Canada cung cấp điều kiện thuận lợi cho tàu thuyền đường thuỷ. Những đường thuỷ rộng lớn này đã giúp định hình việc phát triển kinh tế của quốc gia và giúp gắn kết kinh tế của 50 bang trong một thể thống nhất.",Điềuk kiện tự nhien nao co lơi cho vạn tải đuòng thủy ạ??,"Hệ thống sông Mississippi và các kênh đào lớn như Kênh đào Erie cũng đóng vai trò quan trọng trong việc phát triển vận tải đường thủy ở Mỹ, tạo ra các tuyến giao thông và thương mại chính kết nối các khu vực khác nhau.",extrinsic
c8f591d5-c737-48b7-a316-2b3ca04916f9,"Theo Hiến pháp, toàn bộ người Mã Lai được xem là người Hồi giáo. Số liệu từ cuộc điều tra dân số năm 2010 cho thấy rằng 83,6% người Trung Quốc xác định bản thân là Phật tử, và một lượng lớn các tín đồ theo Đạo giáo (3,4%) và Ki-tô giáo (11,1%), cùng với một nhóm nhỏ người Hồi sinh sống tại các khu vực như Penang. Phần lớn người Ấn Độ theo Ấn Độ giáo (86,2%), với một thiểu số quan trọng xác định bản thân là tín đồ Ki-tô giáo (6,0%) hay Hồi giáo (4,1%). Ki-tô giáo là tôn giáo chiếm ưu thế trong cộng đồng bumiputera phi Mã Lai (46,5%), và thêm 40,4% xác định bản thân là người Hồi giáo.",Theoo hiến pháp tất cả ngườii Mã Lai theoo tôn giáo nàoo?,"Theo hiến pháp, tất cả người Mã Lai theo Hồi giáo. Ngoài ra, Malaysia có một hệ thống pháp luật song song, trong đó luật Hồi giáo Sharia áp dụng cho người Hồi giáo trong các vấn đề cá nhân như hôn nhân và thừa kế.",extrinsic
9393ae81-0f57-4653-8252-0c55bfc16302,"Nhóm một phần trăm người thu nhập cao nhất đóng góp vào việc tạo ra 52% tổng thu nhập từ năm 2009 đến 2015, trong đó thu nhập được định nghĩa là thu nhập từ thị trường không bao gồm những khoản tái phân phối từ chính phủ, và tỷ trọng thu nhập của họ trên tổng thu nhập đã được tăng lên gấp đôi từ 9% năm 1976 lên 20% năm 2011. Theo báo cáo năm 2014 của OECD, 80% tăng trường của tổng thu nhập (từ thị trường) trước thuế thuộc về nhóm 10% cao nhất từ năm 1957 đến 2007. Nhóm 10% giàu có nhất sở hữu 80% tổng tài sản tài chính. Bất bình đẳng về tài sản tại Mỹ hiện lớn hơn hầu hết các quốc gia phát triển khác. Thừa kế tài sản có thể lý giải tại sao nhiều người Mỹ trở nên giàu có vì có một bước khởi đầu thuận lợi đáng kể (substantial head start). Vào tháng 9 năm 2012, theo nghiên cứu của Viện chính sách, hơn 60% trong tổng số 400 người Mỹ trong danh sách giàu nhất của Forbes đã lớn lên trong những đặc quyền và khởi đầu thuận lợi như vậy.",Có bao nhiêu người giàu có từ thừa kế tài sản vào năm 2012?,"240 người trong danh sách 400 người giàu nhất của Forbes vào năm 2012 đã thừa kế tài sản. Ngoài ra, hầu hết họ đã đầu tư vào các lĩnh vực như công nghệ và bất động sản để gia tăng tài sản của mình.",extrinsic
41592476-604c-4a27-9618-d635203444a3,"Ngày 31 tháng 7 năm 2007, băng hình cuộc gặp của Castro với Tổng thống Venezuela Hugo Chávez đã được phát sóng, theo các báo cáo của truyền thông quốc tế, Castro ""tỏ ra yếu ớt nhưng khỏe hơn vài tháng trước"", và nhà lãnh đạo Cuba đã có một cuộc nói chuyện điện thoại kéo dài đáng ngạc nhiên trên buổi nói chuyện trên đài của Chávez Aló Presidente tháng sau đó. Dù những người trung thành với Castro trong chính phủ Cuba đã nói rằng ông sẽ vẫn ra tranh cử trong cuộc bầu cử năm 2008 vào Quốc hội Cuba, vẫn có những nghi ngờ về việc ông sẽ tiếp tục hay thậm chí có khả năng quay lại cầm quyền hay không. Kể từ năm 2007 tới nay, Fidel Castro không tham gia bất kỳ hoạt động chính trị nào, ông tập trung viết báo và thỉnh thoảng trả lời phỏng vấn một số nhà báo nước ngoài.",Đièu gì đã đc công khia vào ngáy 31 tháng 7 nam 2007z?,"Ngày 31 tháng 7 năm 2007, băng hình cuộc gặp của Castro với Tổng thống Venezuela Hugo Chávez đã được phát sóng, cho thấy Castro ""tỏ ra yếu ớt nhưng khỏe hơn vài tháng trước.""",no
9a48fc2d-341f-431f-a84a-43d1b029e2ac,"Theo Hiến pháp của Cộng hoà Tự trị Krym, tiếng Ukraina là ngôn ngữ nhà nước duy nhất của nước cộng hoà. Tuy nhiên, hiến pháp nước cộng hoà đặc biệt công nhận tiếng Nga là một ngôn ngữ được đa số người dân của nó sử đụng và đảm bảo việc sử dụng tiếng Nga 'trong mọi lĩnh vực của đời sống công cộng'. Tương tự, tiếng Tatar Crimea (ngôn ngữ của 12% dân số Crimea) được đảm bảo một sự bảo hộ đặc biệt của nhà nước cũng như trong 'các ngôn ngữ của các sắc tộc khác'. Những người nói tiếng Nga chiếm đại đa số dân cư Crimea (77%), tiếng Ukraina chỉ chiếm 10.1%, và người nói tiếng Tatar Crimea chiếm 11.4%. Nhưng trong đời sống hàng ngày đa số người Tatar Crimea và người Ukraina ở Crimea sử dụng tiếng Nga.",Bao nhiêu phần trăm cư dân Crimea nói tiếng Nga?,"Theo CONTEXT, 77% cư dân Crimea nói tiếng Nga.",no
fcdf4b6e-0c2a-4fdd-a654-26f113fd24c6,"Hoa là cơ quan sinh sản của thực vật có hoa. Bộ phận ""đực"" là các nhị hoa hay bộ nhị, nó tạo ra phấn hoa (các bào tử đực) trong các bao phấn. Bộ phận ""cái"" là lá noãn hay bộ nhụy, nó chứa các giao tử cái và là nơi để sự thụ phấn diễn ra. Trong khi phần lớn các hoa là hoàn hảo hay lưỡng tính (có cả phần đực và cái trong cùng một hoa) thì thực vật có hoa đã phát triển nhiều cơ chế hình thái và sinh lý để ngăn chặn hay làm giảm sự tự thụ phấn. Các hoa khác hình có các lá noãn ngắn và các nhị dài, hoặc ngược lại, vì thế các động vật thụ phấn không thể dễ dàng chuyển phấn hoa tới nhụy hoa (phần tiếp nhận của lá noãn). Các hoa đồng hình có thể có các cơ chế hóa sinh (sinh lý) gọi là tự không tương thích để phân biệt các hạt phấn hoa của nó hay không phải của nó. Ở các loài khác, các bộ phận đực và cái là tách biệt về hình thái, phát triển trên các hoa khác nhau.","Nếu như nhị hoa được xem là bộ phận ""đực"" của thực vật có hoa và nó chứa các giao tử cái, thì bộ phận ""cái"" là bộ phận nào?","Bộ phận ""cái"" của thực vật có hoa là nhị hoa, nơi chứa các bào tử cái, mặc dù nhị hoa thực sự được xem là bộ phận ""đực"" và tạo ra phấn hoa.",intrinsic
